"Tabela 7511 - Produção Física Industrial, por grupos e classes industriais selecionados"
"Variável - PIMPF - Número-índice (2012=100) (Número-índice)"
"Brasil"
"Mês";"Grupos e classes industriais"
"Mês";"10.1 Abate e fabricação de produtos de carne";"10.11 Abate de reses, exceto suínos";"10.12 Abate de suínos, aves e outros pequenos animais";"10.13 Fabricação de produtos de carne";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais";"10.4 Fabricação de óleos e gorduras vegetais e animais";"10.41 Fabricação de óleos vegetais em bruto, exceto óleo de milho";"10.42 Fabricação de óleos vegetais refinados, exceto óleo de milho";"10.43 Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais";"10.5 Laticínios";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais";"10.61 Beneficiamento de arroz e fabricação de produtos do arroz";"10.62 Moagem de trigo e fabricação de derivados";"10.7 Fabricação e refino de açúcar";"10.8 Torrefação e moagem de café";"10.2 e 10.9 Preservação do pescado, fabricação de produtos do pescado e de outros produtos alimentícios";"11.1 Fabricação de bebidas alcoólicas";"11.2 Fabricação de bebidas não alcoólicas";"13.1 Preparação e fiação de fibras têxteis";"13.2 Tecelagem, exceto malha";"13.3 Fabricação de tecidos de malha";"13.5 Fabricação de artefatos têxteis, exceto vestuário";"14.1 Confecção de artigos do vestuário e acessórios";"14.2 Fabricação de artigos de malharia e tricotagem";"15.1 Curtimento e outras preparações de couro";"15.3 e 15.4 Fabricação de calçados e de partes para calçados de qualquer material";"16.1 Desdobramento de madeira";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel";"17.2 Fabricação de papel, cartolina e papel-cartão";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado";"18.1 Atividade de impressão";"18.3 Reprodução de materiais gravados em qualquer suporte";"19.2 Fabricação de produtos derivados do petróleo";"19.3 Fabricação de biocombustíveis";"20.1 Fabricação de produtos químicos inorgânicos";"20.11 Fabricação de cloro e álcalis";"20.12 Fabricação de intermediários para fertilizantes";"20.13 Fabricação de adubos e fertilizantes";"20.14 Fabricação de gases industriais";"20.2 Fabricação de produtos químicos orgânicos";"20.3 e 20.4 Fabricação de resinas e elastômeros e de fibras artificiais e sintéticas";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal";"20.61 Fabricação de sabões e detergentes sintéticos";"20.62 Fabricação de produtos de limpeza e polimento";"20.63 Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins";"20.9 Fabricação de produtos e preparados químicos diversos";"22.1 Fabricação de produtos de borracha";"22.11 Fabricação de pneumáticos e de câmaras-de-ar";"22.2 Fabricação de produtos de material plástico";"22.21 Fabricação de laminados planos e tubulares de material plástico";"22.22 Fabricação de embalagens de material plástico";"22.23 Fabricação de tubos e acessórios de material plástico para uso na construção";"23.1 Fabricação de vidro e de produtos do vidro";"23.11 Fabricação de vidro plano e de segurança";"23.2 Fabricação de cimento";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"23.4 Fabricação de produtos cerâmicos";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos";"24.1 Produção de ferro-gusa e de ferroligas";"24.2 Siderurgia";"24.3 Produção de tubos de aço, exceto tubos sem costura";"24.4 Metalurgia dos metais não ferrosos";"24.5 Fundição";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"25.5 e 25.9 - Fabricação de equipamento bélico pesado, armas e munições e de produtos de metal não especificados anteriormente";"25.91 Fabricação de embalagens metálicas";"25.92 Fabricação de produtos de trefilados de metal";"26.1 Fabricação de componentes eletrônicos";"26.2 Fabricação de equipamentos de informática e periféricos";"26.3 Fabricação de equipamentos de comunicação";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"27.1 Fabricação de geradores, transformadores e motores elétricos";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"27.5 Fabricação de eletrodomésticos";"27.51 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico";"27.59 Fabricação de aparelhos eletrodomésticos não especificados anteriormente";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"28.2 Fabricação de máquinas e equipamentos de uso geral";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"28.4 Fabricação de máquinas-ferramenta";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"29.1 Fabricação de automóveis, camionetas e utilitários";"29.2 Fabricação de caminhões e ônibus";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"29.4 Fabricação de peças e acessórios para veículos automotores";"31.0 Fabricação de móveis";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes";"32.3 Fabricação de artefatos para pesca e esporte";"32.4 Fabricação de brinquedos e jogos recreativos";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"32.9 Fabricação de produtos diversos"
"julho 2018";"103,17";"114,18";"93,98";"115,78";"95,02";"124,30";"133,26";"106,62";"98,77";"80,69";"104,08";"113,03";"103,92";"157,49";"132,90";"100,98";"97,55";"93,32";"81,53";"76,18";"66,13";"100,55";"87,91";"90,89";"92,46";"89,68";"114,03";"106,63";"146,85";"101,36";"99,50";"99,83";"63,04";"21,79";"95,71";"227,48";"100,26";"121,49";"87,07";"107,08";"94,26";"107,62";"105,27";"128,63";"113,61";"116,31";"133,57";"104,74";"86,74";"93,40";"99,54";"113,84";"87,48";"94,19";"90,18";"82,55";"114,16";"108,45";"76,06";"63,93";"96,62";"89,03";"103,64";"84,68";"81,14";"83,18";"95,19";"47,40";"73,33";"76,83";"79,31";"93,80";"102,76";"85,77";"81,56";"61,36";"83,63";"59,10";"82,81";"78,65";"133,08";"78,59";"30,50";"79,37";"72,43";"101,90";"94,39";"87,55";"61,12";"95,04";"92,54";"75,79";"118,07";"89,48";"84,64";"86,06";"79,46";"74,75";"134,29";"36,83";"91,00";"113,35";"95,67"
"agosto 2018";"110,88";"123,72";"99,33";"134,58";"109,57";"116,71";"124,86";"98,87";"94,66";"97,09";"103,10";"106,26";"99,87";"133,83";"121,92";"110,04";"94,04";"92,02";"79,79";"78,43";"70,36";"98,91";"92,95";"89,07";"91,80";"102,86";"104,87";"106,41";"145,23";"104,32";"108,18";"100,76";"72,91";"18,76";"88,62";"207,24";"109,62";"110,25";"93,31";"129,76";"90,37";"106,38";"103,18";"161,03";"113,17";"116,66";"130,75";"103,53";"90,65";"95,46";"103,87";"118,65";"90,76";"98,05";"93,92";"83,01";"115,15";"114,18";"80,26";"68,67";"99,80";"90,59";"115,05";"84,72";"79,60";"84,09";"103,50";"50,16";"74,18";"85,13";"85,61";"103,15";"112,58";"91,54";"93,75";"61,51";"87,34";"84,10";"89,88";"78,91";"123,94";"86,25";"28,94";"88,74";"80,46";"115,64";"85,97";"91,91";"73,47";"95,67";"110,00";"82,89";"147,51";"97,68";"98,97";"99,40";"84,55";"83,60";"88,71";"89,43";"89,95";"121,79";"99,78"
"setembro 2018";"96,89";"104,32";"87,58";"139,31";"91,18";"103,83";"109,38";"90,54";"89,58";"98,40";"94,99";"97,44";"96,09";"129,30";"106,64";"101,91";"88,91";"84,03";"76,70";"74,83";"60,67";"95,92";"84,59";"76,53";"74,20";"100,74";"93,00";"103,71";"143,07";"99,97";"97,83";"99,82";"78,55";"27,36";"83,90";"192,14";"105,69";"103,14";"98,10";"116,56";"94,38";"98,50";"98,41";"151,80";"104,30";"108,66";"115,45";"94,66";"91,34";"93,16";"93,95";"109,11";"82,64";"92,12";"89,30";"70,47";"109,20";"101,70";"78,34";"60,97";"96,32";"83,88";"115,21";"91,69";"68,44";"89,89";"87,34";"48,38";"66,83";"76,40";"72,36";"89,74";"103,35";"78,94";"72,89";"60,34";"78,70";"75,80";"79,34";"69,79";"114,80";"72,80";"26,12";"79,35";"70,56";"107,90";"71,32";"80,36";"66,94";"83,31";"88,48";"69,75";"96,29";"74,99";"90,05";"86,58";"70,38";"72,99";"105,77";"107,77";"91,15";"108,15";"94,19"
"outubro 2018";"103,78";"111,69";"96,01";"125,61";"91,29";"107,69";"111,59";"97,52";"98,20";"106,17";"98,46";"94,49";"99,15";"92,83";"117,24";"104,57";"108,28";"96,28";"82,20";"79,46";"70,06";"110,07";"100,68";"92,22";"89,52";"112,72";"100,31";"106,30";"135,14";"104,85";"106,61";"106,33";"72,14";"89,56";"89,94";"156,10";"104,61";"102,16";"95,04";"113,20";"97,78";"108,14";"97,28";"173,14";"111,70";"114,81";"125,52";"103,53";"95,51";"95,55";"98,77";"112,29";"90,97";"98,34";"96,84";"79,96";"114,78";"111,46";"78,36";"66,54";"102,68";"84,88";"114,53";"92,71";"82,65";"89,88";"100,86";"49,91";"77,57";"79,65";"84,38";"102,16";"109,27";"90,06";"83,39";"63,39";"85,57";"89,65";"89,18";"73,39";"122,75";"77,97";"30,34";"92,01";"84,98";"114,86";"83,51";"83,31";"77,30";"100,13";"93,93";"79,05";"119,58";"87,38";"103,77";"94,57";"78,88";"84,60";"90,89";"120,00";"86,05";"115,86";"112,08"
"novembro 2018";"98,25";"107,19";"89,25";"125,21";"85,72";"98,50";"100,52";"97,74";"90,57";"106,06";"94,63";"91,68";"93,24";"73,59";"103,40";"99,40";"104,99";"95,02";"79,58";"74,44";"67,27";"97,81";"95,78";"87,47";"82,66";"107,49";"95,31";"100,41";"138,62";"99,69";"102,61";"97,63";"60,30";"28,00";"83,93";"109,93";"96,97";"105,48";"94,84";"96,93";"94,74";"95,75";"88,96";"144,60";"110,93";"113,42";"123,62";"104,03";"88,39";"91,80";"94,14";"105,55";"86,47";"96,32";"94,14";"72,53";"112,15";"105,21";"70,48";"62,73";"99,17";"78,92";"111,57";"87,43";"64,50";"91,90";"91,19";"49,42";"74,09";"83,27";"76,98";"97,78";"108,28";"83,64";"88,57";"64,33";"90,00";"70,73";"76,64";"67,76";"114,39";"73,72";"29,01";"90,56";"84,20";"111,23";"79,99";"81,03";"70,47";"87,18";"83,55";"72,52";"96,47";"80,38";"89,08";"94,99";"72,58";"89,78";"80,69";"79,37";"78,37";"95,48";"92,79"
"dezembro 2018";"92,44";"101,78";"83,88";"111,37";"71,95";"98,36";"103,49";"98,25";"77,03";"106,83";"89,03";"79,60";"88,42";"38,46";"97,33";"83,93";"119,70";"93,49";"57,34";"48,97";"42,15";"71,94";"55,94";"51,91";"74,20";"70,48";"81,27";"93,90";"139,85";"100,62";"88,93";"92,91";"56,47";"9,61";"84,40";"65,21";"83,28";"115,09";"98,19";"72,30";"82,80";"82,60";"82,37";"115,34";"100,24";"112,63";"123,96";"74,60";"78,24";"87,40";"78,88";"90,60";"71,72";"85,31";"83,74";"56,15";"106,41";"93,39";"71,67";"56,49";"91,97";"60,52";"91,82";"72,97";"39,52";"93,10";"61,75";"39,38";"57,30";"50,47";"59,02";"81,32";"101,39";"70,75";"67,17";"52,10";"51,41";"45,10";"59,08";"50,46";"94,51";"62,03";"22,89";"76,35";"73,68";"85,02";"53,21";"63,03";"58,27";"88,89";"59,53";"51,74";"99,73";"58,62";"63,86";"71,98";"52,33";"68,20";"25,54";"76,97";"41,20";"96,62";"67,61"
"janeiro 2019";"104,71";"109,59";"98,92";"129,02";"60,83";"88,00";"89,80";"88,23";"80,35";"110,57";"97,88";"95,85";"92,45";"17,52";"91,83";"92,17";"111,69";"95,56";"73,13";"67,45";"56,51";"78,75";"63,26";"61,20";"83,55";"76,14";"91,13";"95,41";"122,17";"93,76";"98,84";"90,99";"60,14";"13,74";"84,12";"27,81";"89,75";"118,78";"79,82";"86,69";"96,05";"95,91";"96,00";"97,62";"104,01";"111,09";"135,41";"85,40";"78,02";"96,55";"94,79";"102,90";"80,47";"88,49";"90,57";"66,66";"94,78";"78,70";"71,09";"63,11";"99,40";"70,55";"116,98";"82,67";"54,81";"91,66";"77,17";"48,43";"65,12";"76,30";"71,15";"89,32";"105,60";"80,98";"65,48";"55,20";"71,89";"83,86";"68,70";"59,90";"114,16";"67,51";"24,37";"78,63";"77,50";"82,30";"72,69";"73,55";"62,39";"65,94";"58,44";"60,78";"94,52";"64,07";"59,93";"70,71";"70,27";"73,61";"14,70";"110,13";"22,66";"94,48";"86,72"
"fevereiro 2019";"96,63";"100,37";"91,92";"118,11";"35,39";"97,56";"103,08";"92,04";"78,24";"100,01";"91,26";"93,81";"86,26";"11,37";"98,80";"92,85";"99,80";"87,12";"75,91";"70,83";"62,96";"91,22";"69,50";"80,37";"76,47";"84,95";"92,91";"95,43";"116,02";"87,76";"88,40";"86,13";"54,12";"18,02";"81,59";"23,84";"75,39";"92,98";"67,18";"69,84";"84,86";"87,24";"89,45";"88,96";"101,94";"106,64";"136,08";"86,64";"75,23";"88,64";"90,93";"100,13";"77,37";"83,46";"87,70";"64,60";"102,11";"91,98";"68,73";"59,49";"96,50";"73,43";"106,28";"78,58";"56,62";"82,26";"85,68";"50,11";"81,12";"69,86";"72,72";"91,73";"99,85";"81,05";"72,32";"55,02";"77,75";"92,52";"86,05";"70,15";"112,70";"68,53";"26,88";"86,92";"81,11";"105,78";"65,45";"86,12";"65,71";"76,56";"78,43";"76,18";"103,06";"83,29";"84,88";"89,42";"77,29";"69,90";"48,26";"55,86";"35,16";"114,83";"83,07"
"março 2019";"97,40";"98,15";"93,95";"129,10";"21,03";"114,83";"123,59";"108,58";"82,54";"94,80";"96,79";"95,34";"89,95";"12,60";"102,13";"93,98";"107,17";"85,86";"77,71";"72,50";"61,98";"92,60";"71,92";"82,82";"76,41";"90,79";"95,69";"101,07";"129,60";"100,87";"91,58";"85,52";"46,13";"13,04";"87,66";"39,21";"71,33";"89,94";"83,39";"46,51";"93,47";"98,10";"96,88";"74,26";"102,86";"111,92";"120,76";"83,99";"74,49";"91,25";"91,10";"100,95";"82,20";"93,68";"89,73";"71,31";"110,94";"98,14";"69,79";"58,31";"103,23";"77,96";"127,09";"87,15";"57,99";"89,44";"89,08";"48,49";"82,61";"73,53";"73,01";"95,69";"108,72";"83,58";"77,65";"57,55";"72,44";"82,20";"79,81";"66,28";"111,24";"73,06";"24,01";"85,21";"79,14";"104,94";"72,63";"78,53";"60,82";"81,96";"78,90";"72,63";"120,26";"71,57";"75,58";"84,92";"74,38";"65,66";"82,94";"29,07";"51,51";"113,75";"80,80"
"abril 2019";"99,39";"100,79";"95,77";"127,73";"25,00";"115,89";"125,53";"103,01";"84,31";"85,11";"98,72";"106,73";"92,76";"46,38";"119,71";"97,63";"96,36";"83,32";"81,12";"73,80";"60,80";"98,04";"80,47";"88,67";"76,96";"91,89";"97,90";"99,12";"128,32";"94,31";"93,71";"85,04";"49,25";"17,49";"83,70";"108,35";"70,51";"97,01";"63,17";"51,86";"95,80";"96,67";"91,53";"77,99";"101,73";"109,08";"128,04";"83,81";"76,73";"92,62";"93,16";"103,03";"81,30";"89,94";"86,59";"69,40";"104,67";"91,08";"70,06";"61,65";"99,97";"75,69";"122,48";"86,14";"62,61";"94,33";"87,01";"49,28";"90,98";"74,70";"78,07";"96,75";"107,48";"84,30";"85,50";"61,60";"87,03";"90,41";"84,66";"66,35";"113,46";"74,00";"28,66";"88,16";"81,38";"110,18";"70,29";"82,93";"64,97";"72,39";"87,85";"74,14";"155,49";"85,57";"89,02";"92,21";"81,21";"70,80";"116,33";"31,07";"57,07";"113,72";"94,61"
"maio 2019";"107,70";"112,63";"101,93";"131,27";"33,24";"116,46";"127,25";"98,90";"83,23";"83,64";"103,14";"104,48";"96,43";"113,49";"122,59";"102,40";"98,41";"83,83";"80,50";"77,94";"62,88";"94,91";"85,21";"92,49";"74,43";"85,59";"99,55";"98,61";"137,06";"92,54";"97,45";"92,87";"62,56";"14,85";"88,48";"179,18";"75,36";"100,95";"47,12";"67,30";"102,02";"105,81";"97,79";"103,95";"106,31";"114,63";"135,28";"86,22";"82,36";"92,18";"99,84";"111,01";"84,25";"88,87";"91,44";"76,49";"109,50";"99,79";"75,65";"66,01";"101,53";"82,85";"117,54";"85,57";"59,71";"96,50";"93,06";"49,00";"88,69";"77,64";"80,11";"98,99";"105,13";"86,97";"96,76";"66,02";"90,97";"85,22";"88,82";"76,74";"120,32";"79,14";"27,17";"93,88";"88,21";"112,30";"80,30";"83,07";"64,97";"89,19";"104,99";"90,19";"138,45";"91,24";"104,31";"98,17";"84,93";"72,88";"51,90";"34,01";"67,87";"122,76";"97,94"
"junho 2019";"92,92";"91,95";"91,04";"121,14";"89,34";"111,34";"120,67";"98,02";"81,34";"74,38";"94,45";"88,76";"89,71";"130,57";"113,18";"94,54";"92,62";"85,52";"73,00";"69,67";"56,49";"85,44";"78,97";"87,86";"64,25";"77,54";"92,11";"93,32";"116,45";"96,49";"88,99";"87,03";"58,33";"17,10";"85,90";"202,46";"82,16";"92,96";"58,48";"85,20";"94,04";"98,17";"95,17";"118,79";"97,00";"104,45";"130,04";"77,41";"78,12";"93,05";"93,35";"106,01";"78,20";"84,44";"83,25";"74,82";"103,08";"90,28";"70,96";"61,59";"92,45";"75,00";"107,45";"81,50";"59,11";"95,58";"80,00";"47,33";"85,26";"75,15";"67,50";"91,90";"103,86";"79,70";"79,55";"61,65";"68,70";"61,00";"85,33";"67,13";"118,07";"69,75";"23,29";"77,09";"74,10";"86,79";"63,77";"74,28";"58,52";"77,35";"80,62";"68,45";"146,63";"74,53";"88,46";"85,18";"76,33";"67,58";"67,68";"22,49";"71,67";"113,86";"84,33"
"julho 2019";"110,04";"117,97";"102,39";"130,41";"122,75";"115,02";"123,65";"103,20";"86,95";"86,99";"104,19";"102,60";"95,96";"141,59";"122,83";"95,08";"89,89";"85,35";"75,85";"75,89";"62,94";"95,68";"92,31";"91,48";"72,21";"99,50";"101,01";"100,54";"119,51";"99,65";"98,31";"92,07";"65,34";"16,25";"90,10";"214,73";"85,43";"84,28";"55,93";"101,70";"80,60";"95,27";"90,62";"158,01";"105,67";"111,91";"133,34";"89,28";"84,79";"94,05";"99,17";"110,40";"84,79";"91,47";"88,77";"85,52";"105,70";"90,70";"80,53";"71,68";"98,27";"82,20";"108,76";"82,12";"63,12";"95,80";"88,26";"48,37";"93,81";"88,48";"74,12";"100,17";"111,02";"89,80";"86,92";"67,73";"67,91";"74,98";"93,47";"77,56";"100,84";"73,07";"24,33";"84,73";"79,30";"102,37";"76,10";"78,65";"65,53";"87,80";"90,02";"79,86";"166,36";"86,20";"97,95";"91,51";"83,95";"78,00";"95,26";"45,17";"91,06";"109,60";"101,29"
"agosto 2019";"109,62";"118,46";"101,08";"132,44";"147,09";"106,10";"111,41";"93,28";"92,49";"91,13";"104,35";"103,54";"98,66";"152,43";"122,26";"98,84";"91,51";"86,67";"77,67";"78,66";"61,61";"97,32";"87,75";"91,05";"73,99";"104,16";"95,72";"101,93";"123,71";"97,16";"104,49";"101,02";"81,53";"13,95";"91,65";"230,82";"92,25";"69,82";"63,03";"117,87";"78,45";"93,86";"96,32";"179,69";"108,76";"117,64";"129,96";"89,45";"86,09";"96,75";"100,10";"113,22";"85,35";"90,69";"92,64";"84,33";"105,02";"90,28";"84,36";"72,76";"97,27";"77,83";"128,61";"80,64";"63,71";"97,95";"92,79";"49,41";"91,18";"87,33";"73,65";"100,06";"110,21";"88,70";"92,37";"61,39";"76,60";"87,45";"95,24";"79,64";"111,50";"79,06";"28,70";"94,61";"86,45";"121,14";"61,68";"83,28";"74,92";"80,03";"90,46";"80,37";"178,71";"86,99";"98,67";"89,69";"86,03";"78,94";"91,44";"58,54";"92,91";"116,77";"98,08"
"setembro 2019";"104,05";"114,70";"94,53";"123,06";"141,02";"105,46";"110,37";"94,39";"92,38";"91,20";"97,95";"102,96";"91,18";"135,44";"117,13";"97,96";"98,58";"92,69";"75,56";"75,51";"63,69";"99,81";"88,74";"80,65";"77,01";"101,72";"87,55";"95,40";"123,00";"90,88";"97,28";"102,15";"54,67";"44,33";"87,59";"214,91";"92,37";"46,35";"69,39";"113,60";"84,31";"91,96";"95,22";"178,86";"103,93";"110,95";"126,83";"87,29";"88,35";"95,85";"92,10";"106,46";"82,60";"89,31";"91,17";"81,98";"102,98";"88,33";"79,30";"67,10";"95,39";"74,81";"122,20";"81,00";"56,94";"91,40";"84,85";"48,59";"91,15";"75,28";"76,22";"99,26";"105,53";"83,68";"79,87";"73,35";"73,22";"84,14";"87,05";"67,16";"107,46";"75,27";"27,62";"89,11";"81,78";"112,91";"65,70";"79,68";"73,50";"73,91";"82,57";"72,36";"142,31";"80,20";"92,16";"84,63";"79,10";"81,08";"105,86";"108,58";"99,14";"107,70";"98,22"
"outubro 2019";"110,89";"117,80";"104,49";"125,60";"148,33";"112,89";"116,88";"105,83";"100,94";"106,43";"103,61";"102,07";"98,01";"129,48";"116,31";"108,69";"112,37";"101,34";"77,21";"79,99";"70,15";"108,98";"97,28";"88,60";"80,20";"113,03";"98,11";"97,92";"128,04";"99,46";"103,94";"102,77";"64,58";"56,37";"87,13";"214,45";"98,73";"74,73";"79,55";"112,02";"94,78";"96,93";"99,76";"182,44";"106,75";"113,21";"137,93";"89,19";"96,63";"96,85";"95,77";"113,53";"89,56";"95,34";"97,60";"85,65";"112,14";"98,62";"85,09";"73,20";"98,38";"78,19";"120,60";"81,36";"63,01";"94,05";"89,90";"48,01";"103,90";"86,61";"86,98";"106,73";"114,67";"91,56";"86,49";"73,31";"84,05";"92,35";"91,60";"68,07";"126,15";"79,02";"26,35";"105,41";"97,34";"131,59";"68,32";"83,01";"85,29";"79,71";"91,46";"79,53";"149,62";"92,79";"99,29";"93,32";"85,74";"89,15";"60,67";"151,96";"90,07";"128,45";"107,05"
"novembro 2019";"101,94";"107,05";"97,74";"107,08";"124,91";"100,20";"104,93";"92,94";"85,37";"100,55";"99,15";"94,48";"94,50";"60,37";"111,30";"102,73";"111,03";"103,56";"70,89";"76,91";"66,28";"101,55";"93,05";"85,31";"73,28";"106,73";"94,38";"93,16";"121,95";"96,86";"100,29";"98,21";"62,13";"102,99";"88,70";"115,03";"84,82";"81,95";"71,61";"86,07";"92,22";"69,60";"85,07";"176,42";"102,91";"106,23";"134,70";"90,40";"91,51";"93,94";"93,16";"105,93";"86,77";"92,20";"96,66";"87,23";"106,65";"91,13";"79,93";"64,82";"92,83";"70,55";"106,64";"76,62";"63,18";"91,94";"80,23";"50,20";"91,26";"78,90";"78,52";"99,26";"106,04";"85,54";"99,39";"63,11";"80,79";"86,40";"79,68";"64,05";"119,24";"65,65";"25,20";"98,33";"90,06";"125,20";"60,94";"77,41";"80,79";"72,76";"73,84";"76,44";"123,92";"75,11";"82,40";"92,81";"78,96";"88,39";"60,79";"153,06";"73,54";"120,53";"95,16"
"dezembro 2019";"97,64";"100,81";"95,51";"95,57";"91,73";"103,55";"109,46";"96,09";"83,90";"95,61";"94,96";"86,76";"89,79";"27,89";"101,06";"92,26";"121,00";"105,59";"63,53";"55,53";"44,95";"77,22";"63,42";"40,62";"68,98";"64,93";"80,38";"88,83";"126,15";"99,01";"92,48";"95,44";"80,90";"59,07";"96,53";"43,89";"85,12";"96,18";"77,39";"80,27";"94,09";"70,69";"84,37";"102,85";"96,61";"104,82";"131,11";"75,46";"82,51";"89,54";"75,94";"87,76";"75,22";"85,25";"87,23";"67,43";"96,05";"69,34";"71,31";"55,25";"88,28";"61,02";"76,08";"64,91";"42,85";"88,81";"43,10";"40,63";"83,01";"49,28";"61,39";"80,92";"105,60";"67,90";"80,81";"55,41";"49,38";"54,98";"55,56";"52,88";"107,25";"60,78";"21,40";"80,26";"72,23";"106,34";"56,40";"52,64";"67,29";"52,67";"52,92";"59,49";"109,34";"57,49";"55,33";"68,45";"54,66";"68,05";"156,38";"130,03";"42,52";"93,59";"65,36"
"janeiro 2020";"101,67";"98,81";"103,06";"109,33";"70,50";"88,25";"89,87";"87,50";"82,01";"94,39";"100,13";"96,82";"94,61";"22,40";"98,37";"100,14";"113,29";"96,92";"70,32";"66,46";"61,68";"85,97";"62,84";"69,68";"78,77";"76,60";"94,61";"88,86";"133,51";"98,10";"92,44";"88,85";"38,86";"24,35";"96,29";"32,38";"89,15";"95,33";"74,99";"92,98";"92,59";"88,45";"94,08";"85,88";"98,64";"101,48";"135,58";"85,78";"80,99";"100,32";"86,95";"91,46";"82,91";"89,93";"94,07";"73,84";"106,27";"87,70";"72,35";"60,07";"90,03";"65,72";"103,14";"82,87";"58,43";"83,43";"72,56";"46,08";"91,37";"75,99";"68,22";"88,52";"105,82";"79,83";"102,31";"59,05";"76,41";"87,95";"80,85";"62,80";"109,87";"67,49";"23,93";"86,64";"84,81";"92,60";"55,93";"72,93";"69,64";"67,67";"55,12";"56,01";"131,44";"59,84";"66,06";"73,26";"71,50";"72,24";"24,08";"88,59";"30,24";"92,04";"89,61"
"fevereiro 2020";"95,82";"95,68";"95,33";"102,24";"26,69";"103,22";"109,02";"91,48";"86,88";"82,87";"92,42";"88,46";"84,75";"16,11";"93,68";"99,16";"104,92";"90,32";"83,67";"74,44";"64,82";"90,28";"66,87";"73,09";"72,50";"84,88";"93,82";"91,94";"123,85";"91,98";"90,42";"88,05";"39,27";"17,93";"90,62";"28,93";"82,50";"83,73";"74,29";"81,64";"87,49";"90,21";"89,94";"83,76";"100,00";"101,78";"128,46";"90,77";"77,91";"91,46";"87,63";"100,36";"82,77";"89,19";"89,11";"77,66";"100,57";"86,48";"70,05";"58,06";"89,68";"71,21";"101,16";"82,01";"58,42";"85,19";"82,72";"45,39";"96,51";"77,80";"70,96";"91,79";"98,60";"82,25";"88,87";"49,50";"62,82";"81,74";"78,84";"64,24";"104,04";"69,50";"23,23";"92,65";"87,11";"110,63";"54,58";"75,55";"64,08";"70,68";"69,97";"69,96";"146,00";"68,00";"86,89";"85,24";"75,13";"71,17";"50,58";"61,80";"45,20";"96,93";"84,81"
"março 2020";"100,76";"93,17";"105,41";"110,36";"17,98";"120,05";"129,39";"110,70";"87,40";"85,61";"104,89";"111,00";"98,91";"14,07";"126,20";"98,47";"84,26";"71,53";"77,48";"65,00";"48,65";"76,32";"51,87";"63,06";"74,16";"63,70";"86,72";"86,72";"130,89";"98,16";"98,62";"93,99";"40,73";"15,18";"94,59";"41,73";"69,82";"82,22";"66,51";"57,80";"85,91";"92,79";"91,73";"84,29";"111,77";"117,79";"145,58";"94,38";"75,51";"103,52";"82,00";"90,30";"80,64";"94,23";"94,28";"65,77";"87,32";"73,01";"66,97";"56,39";"85,88";"74,42";"108,29";"82,83";"57,79";"90,27";"79,47";"42,15";"96,27";"79,67";"65,27";"92,88";"103,16";"80,24";"91,50";"65,46";"62,53";"81,52";"81,68";"65,63";"106,96";"67,69";"20,50";"87,26";"86,12";"90,96";"70,92";"75,12";"62,93";"78,85";"63,89";"74,93";"123,52";"58,06";"76,91";"72,12";"56,76";"56,25";"28,84";"23,09";"59,25";"107,61";"86,36"
